relationship_id,source_entity_id,source_entity_type,target_entity_id,target_entity_type,relationship_type,timestamp,evidence_source,case_id,confidence,suspicious_indicator
112a88bc-ea30-454b-838f-f061d9f50c78,00389333-eb97-4b4e-9a86-50eecff7d14d,PERSON,c1d30be8-ee50-43a5-9786-cad8b0d2fec2,PERSON,called,2023-11-01T15:16:19Z,cdr_records,,0.06666666666666667,0
89ee8e71-d9bd-47b8-804f-c18e07b4fb11,00389333-eb97-4b4e-9a86-50eecff7d14d,PERSON,c9fa96c9-d104-434d-98fd-5b31768aee4b,PERSON,called,2025-03-27T11:34:37Z,cdr_records,,0.06666666666666667,0
a6795ef6-0fbb-4c75-9b72-7226440bf9fb,00389333-eb97-4b4e-9a86-50eecff7d14d,PERSON,d460b2f9-3aa4-40c7-8a4a-77edadccf897,PERSON,called,2024-03-29T10:41:56Z,cdr_records,,0.06666666666666667,0
9ed7882a-fb65-404a-8114-05f8a49f0015,00389333-eb97-4b4e-9a86-50eecff7d14d,PERSON,dcb380f4-9879-4bcb-ac59-4ac3e201bf26,PERSON,called,2025-04-04T17:20:21Z,cdr_records,,0.26666666666666666,0
813f868b-e99a-4052-88ce-6cadf9ce7315,00389333-eb97-4b4e-9a86-50eecff7d14d,PERSON,ee9f26ed-c3e0-429e-adb6-1f32bb1bb4df,PERSON,called,2024-10-29T10:43:15Z,cdr_records,,0.06666666666666667,0
5f671054-69b3-4637-b951-f95e87c3af21,00389333-eb97-4b4e-9a86-50eecff7d14d,PERSON,f0bcd42b-d612-4875-bcb6-e10a30a4d836,PERSON,called,2023-10-15T07:19:50Z,cdr_records,,0.06666666666666667,0
5dd78140-74cd-41cf-a372-d18ce5e678a0,00389333-eb97-4b4e-9a86-50eecff7d14d,PERSON,f1a8d7c2-5601-4f24-9a1e-a4602b9fc452,PERSON,called,2023-08-31T06:59:44Z,cdr_records,,0.06666666666666667,0
64bd9dc8-fead-4beb-90a4-6d99f337c671,00389333-eb97-4b4e-9a86-50eecff7d14d,PERSON,fd989a10-f458-4c0b-b4de-8816b6ffefdc,PERSON,called,2023-06-05T16:30:26Z,cdr_records,,0.06666666666666667,0
6daa0d7c-bcd8-4b39-b9e1-75f876abd1d9,003cbc5f-6bd1-45c8-802a-83208f9052bf,PERSON,028c0133-fdb0-428a-9169-ec84ac2dbac5,PERSON,called,2024-07-11T06:10:45Z,cdr_records,,0.06666666666666667,0
a06d1c20-7a53-45a7-91bf-2f5dfc8e26c1,003cbc5f-6bd1-45c8-802a-83208f9052bf,PERSON,1b111e25-53c0-40af-865e-3aa37a4c2c86,PERSON,called,2023-10-03T21:31:03Z,cdr_records,,0.06666666666666667,0
c336615f-56a0-49b8-b7fb-7a7872a3fbce,003cbc5f-6bd1-45c8-802a-83208f9052bf,PERSON,2cd1f3be-6824-4a52-8086-4de729d9aaca,PERSON,called,2024-08-16T11:27:08Z,cdr_records,,0.06666666666666667,0
748df747-b6bc-493f-80dc-acb8bc57804f,003cbc5f-6bd1-45c8-802a-83208f9052bf,PERSON,458167b1-5667-478d-a6bf-4f1e39407e0e,PERSON,called,2025-02-17T06:01:34Z,cdr_records,,0.06666666666666667,0
01445f93-3c8a-4766-8c1f-f7ebda90f0ba,003cbc5f-6bd1-45c8-802a-83208f9052bf,PERSON,4b0d1224-32a5-4d82-b3f1-921f0bcc6126,PERSON,called,2024-08-18T06:45:04Z,cdr_records,,0.06666666666666667,0
5f779f8a-55e7-41e3-b758-45685bb14ac6,003cbc5f-6bd1-45c8-802a-83208f9052bf,PERSON,58403a85-3bb2-4384-b35a-06d05951268a,PERSON,called,2023-11-07T23:47:54Z,cdr_records,,0.06666666666666667,0
e90352ec-7545-49b2-994d-742a6117e5ff,003cbc5f-6bd1-45c8-802a-83208f9052bf,PERSON,6f3e1d73-0748-4698-a90b-4338854b6da6,PERSON,called,2023-10-30T07:27:24Z,cdr_records,,0.06666666666666667,0
2eb8c185-cf52-40b5-8ccd-d49f2ebcc4b5,003cbc5f-6bd1-45c8-802a-83208f9052bf,PERSON,80d1a12f-12b3-4bd3-abd1-b154fc01378c,PERSON,called,2024-01-18T13:24:27Z,cdr_records,,0.06666666666666667,0
21a74ada-77b6-4e9d-bd02-1ec96cab50a6,003cbc5f-6bd1-45c8-802a-83208f9052bf,PERSON,877e4601-9661-482e-a4b7-9164a85e4d3d,PERSON,called,2024-04-26T08:12:11Z,cdr_records,,0.06666666666666667,0
459d3d76-139b-4869-a8d3-86de3bbbe349,003cbc5f-6bd1-45c8-802a-83208f9052bf,PERSON,89becb17-81b8-459b-ae0b-96b155f34386,PERSON,called,2024-08-27T10:57:05Z,cdr_records,,0.06666666666666667,0
6ad778a4-03c2-4754-a146-8fd08bbbab49,003cbc5f-6bd1-45c8-802a-83208f9052bf,PERSON,8bc0df36-e3d8-4a4a-8c8e-accca462e3ee,PERSON,called,2024-07-19T12:15:34Z,cdr_records,,0.2,0
e416a3e2-6389-4739-9e9f-09937809d29c,003cbc5f-6bd1-45c8-802a-83208f9052bf,PERSON,8d150b62-500a-4202-94ff-3d2ac3874acf,PERSON,called,2024-06-14T20:29:47Z,cdr_records,,0.06666666666666667,0
a85b71b6-0350-4307-969e-129152a06fd8,003cbc5f-6bd1-45c8-802a-83208f9052bf,PERSON,926b4e17-acbc-4e43-94dc-d944ded67120,PERSON,called,2024-04-12T08:14:02Z,cdr_records,,0.06666666666666667,0
8f2664dc-7a26-47d6-924f-80974d3225f7,003cbc5f-6bd1-45c8-802a-83208f9052bf,PERSON,b15ad228-a32d-473e-bae4-4b97bf0674fc,PERSON,called,2023-06-05T12:36:41Z,cdr_records,,0.06666666666666667,0
5a4d378c-d8cb-4542-874b-2b40cf2440f5,003cbc5f-6bd1-45c8-802a-83208f9052bf,PERSON,ba5cc659-476a-47fb-82eb-b6c627de48b3,PERSON,called,2023-06-09T18:22:50Z,cdr_records,,0.06666666666666667,0
e498eaf6-aba3-40ff-9ac2-317cc2ad4c60,003cbc5f-6bd1-45c8-802a-83208f9052bf,PERSON,bf91005a-2d11-4be2-899c-ebf23c8cf907,PERSON,called,2023-10-28T18:17:32Z,cdr_records,,0.06666666666666667,0
c219f210-5eef-4683-adc0-305f705bf194,003cbc5f-6bd1-45c8-802a-83208f9052bf,PERSON,c1d30be8-ee50-43a5-9786-cad8b0d2fec2,PERSON,called,2025-03-25T17:16:04Z,cdr_records,,0.06666666666666667,0
ac80da36-b6e6-4a7f-abdc-1d2d78a39f3e,003cbc5f-6bd1-45c8-802a-83208f9052bf,PERSON,daefd846-d698-49f2-8f42-818bce176bdc,PERSON,called,2024-08-17T14:17:58Z,cdr_records,,0.06666666666666667,0
15cbe9c1-25c1-4375-af18-3ad07f6e1e06,003cbc5f-6bd1-45c8-802a-83208f9052bf,PERSON,e9888f39-cbf1-4770-824b-aa4262afc197,PERSON,called,2024-12-19T10:09:00Z,cdr_records,,0.06666666666666667,0
35035825-cca8-4ed5-b2f0-020ea848304b,003cbc5f-6bd1-45c8-802a-83208f9052bf,PERSON,f4f2fbf2-54c4-4f86-ba7f-90cbb66f6c7b,PERSON,called,2024-10-29T10:12:45Z,cdr_records,,0.06666666666666667,0
e59a62ab-126e-47a1-a8fb-b3c5eaec1dc0,003cbc5f-6bd1-45c8-802a-83208f9052bf,PERSON,fb2ddcd8-b6d6-480b-a586-c11f057f2ac8,PERSON,called,2024-07-12T11:30:31Z,cdr_records,,0.06666666666666667,0
1c146277-8bf6-4a5d-8c8c-06f0dcc0046e,00a12545-922e-4c12-8979-fcd4ce73b8ab,PERSON,00a12545-922e-4c12-8979-fcd4ce73b8ab,PERSON,called,2025-01-13T15:52:17Z,cdr_records,f2f115ab-5b0b-4cdc-a136-b775845814d5,0.3333333333333333,1
cba497f8-6bf7-49a0-94e3-e8701193937e,00a12545-922e-4c12-8979-fcd4ce73b8ab,PERSON,06514163-b3cc-4dc6-a43c-55f2ea34bc43,PERSON,called,2025-03-20T11:05:06Z,cdr_records,,0.06666666666666667,0
2058dfe1-1b51-451d-84b3-ed28d82eeeb0,00a12545-922e-4c12-8979-fcd4ce73b8ab,PERSON,0bea0b02-f959-4d59-9ba9-7126b8402c3a,PERSON,called,2024-07-01T06:58:42Z,cdr_records,,0.06666666666666667,0
b17d53dc-94f7-4dcb-834e-ef4313bdc871,00a12545-922e-4c12-8979-fcd4ce73b8ab,PERSON,14ce1950-af94-4fa4-8751-01c5790a1ec0,PERSON,called,2024-11-26T14:45:20Z,cdr_records,,0.06666666666666667,0
ee9f2243-e7fd-4698-8cea-1e64b580f62b,00a12545-922e-4c12-8979-fcd4ce73b8ab,PERSON,1a958dca-63c0-4934-905a-10e51c3d04ca,PERSON,called,2023-09-26T06:27:08Z,cdr_records,,0.06666666666666667,0
99771572-6a07-42e1-8b89-8b174f589658,00a12545-922e-4c12-8979-fcd4ce73b8ab,PERSON,1d81b4ed-c0fc-463d-ac33-b790781668cd,PERSON,called,2024-04-10T06:58:46Z,cdr_records,,0.06666666666666667,0
8c82307c-b903-4d92-a881-39a6413433df,00a12545-922e-4c12-8979-fcd4ce73b8ab,PERSON,1f49bc14-1cf3-481e-b071-6ba97b1c6291,PERSON,called,2024-06-29T10:11:11Z,cdr_records,,0.06666666666666667,0
9fe00a6e-7939-40a6-9b61-809a79fa32c4,00a12545-922e-4c12-8979-fcd4ce73b8ab,PERSON,24cdea93-60d7-43d6-9004-896d9f1a271a,PERSON,called,2024-05-03T11:24:43Z,cdr_records,f2f115ab-5b0b-4cdc-a136-b775845814d5,0.13333333333333333,0
080e8cf3-4abf-4d93-b069-cdee69d9a564,00a12545-922e-4c12-8979-fcd4ce73b8ab,PERSON,4bd924a0-4163-4b8e-8fe2-47caadf44a76,PERSON,called,2023-07-11T15:26:51Z,cdr_records,04f26d44-0c08-4f75-a336-71b46b7a94f1,0.06666666666666667,0
a26e9c4d-b621-4fb4-960c-d12214206665,00a12545-922e-4c12-8979-fcd4ce73b8ab,PERSON,4de490be-92c2-4542-a982-4a674c43b835,PERSON,called,2023-07-09T15:07:53Z,cdr_records,,0.06666666666666667,0
b23b7549-c3ea-4464-9960-ed948eb98d7f,00a12545-922e-4c12-8979-fcd4ce73b8ab,PERSON,4f5ce979-ecb2-4e53-b0e3-6c1a025dc4a2,PERSON,called,2023-07-25T03:44:02Z,cdr_records,a691f6e4-9bec-4abd-88c2-2fea613fd19e,0.06666666666666667,0
225c0474-c2ea-4f2c-a0f3-8b22175a2fbd,00a12545-922e-4c12-8979-fcd4ce73b8ab,PERSON,50873f12-f502-48f0-b7b9-1ca825fbb932,PERSON,called,2024-05-02T00:39:19Z,cdr_records,7d104ee8-3694-4a75-ae8d-165f02f3074f,0.06666666666666667,0
89f11c5e-bd17-4b70-ba24-7d870fa517be,00a12545-922e-4c12-8979-fcd4ce73b8ab,PERSON,51892fa5-d23b-482f-98aa-5dc3e3dda075,PERSON,called,2023-12-21T19:52:59Z,cdr_records,,0.06666666666666667,0
10e3c318-a3ac-4a68-b5f3-9c9b0b7e7d1a,00a12545-922e-4c12-8979-fcd4ce73b8ab,PERSON,5a14c393-ced5-4851-a7b1-b3ac69a36268,PERSON,called,2023-08-09T23:44:11Z,cdr_records,,0.06666666666666667,0
2d2b5ee3-6d5a-4914-be2b-f50d1f593a09,00a12545-922e-4c12-8979-fcd4ce73b8ab,PERSON,635e45b9-affe-4a6b-8d36-f3adf8ebf039,PERSON,called,2023-09-14T04:55:05Z,cdr_records,ed3276a9-f584-49cf-81b2-430e73eff8e0,0.13333333333333333,0
147202ac-18e0-4ab7-8ad1-a9cba67c215a,00a12545-922e-4c12-8979-fcd4ce73b8ab,PERSON,6641b356-0f73-4184-9190-a96424cd43c5,PERSON,called,2023-07-25T11:40:17Z,cdr_records,31b964e9-e0a0-4342-9d40-d7ea00c2e077,0.06666666666666667,0
47ee4442-ecf8-433f-8f48-bb322aed04e3,00a12545-922e-4c12-8979-fcd4ce73b8ab,PERSON,66608c82-c95e-449d-8483-39e9876092a0,PERSON,called,2024-05-03T11:10:29Z,cdr_records,ed3276a9-f584-49cf-81b2-430e73eff8e0,0.13333333333333333,0
8b304996-f690-4922-ac8d-3610fc85eeaa,00a12545-922e-4c12-8979-fcd4ce73b8ab,PERSON,6a1283af-84b5-4565-a0e7-97130cd549b6,PERSON,called,2024-05-22T15:24:56Z,cdr_records,,0.06666666666666667,0
af13f09c-ee25-4d49-862b-7964c0e87928,00a12545-922e-4c12-8979-fcd4ce73b8ab,PERSON,82cf393e-99ba-4826-84f4-92e41b8f73fc,PERSON,called,2025-03-01T14:28:46Z,cdr_records,,0.06666666666666667,0
ba2ffad3-6bd1-459f-8cc0-06fc17bf5772,00a12545-922e-4c12-8979-fcd4ce73b8ab,PERSON,8f343577-22f0-439b-a3b7-0e293163e47d,PERSON,called,2025-04-13T18:09:41Z,cdr_records,,0.2,0
52c80f2e-b8b9-4eca-8197-1321501d035e,00a12545-922e-4c12-8979-fcd4ce73b8ab,PERSON,94d607d7-3492-48ab-a373-f24cb1390211,PERSON,called,2025-05-27T16:41:19Z,cdr_records,f2f115ab-5b0b-4cdc-a136-b775845814d5,0.5333333333333333,1
31c27231-cda5-46d2-8f4b-116fe05171d9,00a12545-922e-4c12-8979-fcd4ce73b8ab,PERSON,a1986a86-ee18-4b99-bde2-9f10ab7ccd8e,PERSON,called,2023-07-12T16:35:01Z,cdr_records,419255c5-c457-4c9f-bcda-0a7c3d99e2ba,0.06666666666666667,0
6823c5a4-82b1-4c07-8d59-92e3467b7cf3,00a12545-922e-4c12-8979-fcd4ce73b8ab,PERSON,c4805910-d6a1-4d0d-ac7a-da90aa8c9984,PERSON,called,2024-06-09T12:47:42Z,cdr_records,,0.06666666666666667,0
3a185bd5-84d7-44cf-a444-cbd5335386f2,00a12545-922e-4c12-8979-fcd4ce73b8ab,PERSON,d1ffb102-bd9f-4402-83a6-25026d500874,PERSON,called,2024-12-24T23:19:50Z,cdr_records,,0.06666666666666667,0
89d504b7-c84e-4ebc-bcd6-c03e71d77d64,00a12545-922e-4c12-8979-fcd4ce73b8ab,PERSON,df8f9173-d8b6-46df-ad3c-2ebcbba09b2e,PERSON,called,2023-07-25T15:37:49Z,cdr_records,b8d3ad45-c8d8-4136-823b-dc56797bbe6a,0.06666666666666667,0
981ecc9e-5042-46de-b84b-fb450e96d509,00a12545-922e-4c12-8979-fcd4ce73b8ab,PERSON,ecf8560d-074d-4616-bfe1-5ab4cab60fdc,PERSON,called,2024-08-22T21:58:37Z,cdr_records,,0.06666666666666667,0
c88b820d-2fd9-413d-9233-3b72d76b0b79,00a12545-922e-4c12-8979-fcd4ce73b8ab,PERSON,f2896a26-de93-4c37-b6d2-18eddc10de9a,PERSON,called,2024-11-26T21:35:02Z,cdr_records,,0.06666666666666667,0
30d95902-9ba3-4601-8763-fe89de221d60,00f7fb61-8bdc-4b32-9a3d-a6798f67c868,PERSON,08ca7342-3588-4493-8a0a-1696c9a0615a,PERSON,called,2023-08-31T18:08:12Z,cdr_records,,0.06666666666666667,0
c55c70a4-2184-4169-842e-166c0c041563,00f7fb61-8bdc-4b32-9a3d-a6798f67c868,PERSON,30abb3ed-b819-4ace-ba46-8d69c0259e85,PERSON,called,2025-01-08T10:32:06Z,cdr_records,,0.06666666666666667,0
2e36c32f-eecb-4818-9ae5-76c94a2da399,00f7fb61-8bdc-4b32-9a3d-a6798f67c868,PERSON,3825ab70-12aa-4106-a930-22299c410992,PERSON,called,2025-02-23T11:09:24Z,cdr_records,,0.06666666666666667,0
7c176b5c-b5fd-4aff-ac0d-6c8fdc7d0f9c,00f7fb61-8bdc-4b32-9a3d-a6798f67c868,PERSON,3ec0987d-1f36-41b6-8469-531a4ad5ba36,PERSON,called,2024-03-24T07:14:58Z,cdr_records,,0.06666666666666667,0
b274742f-fc3a-4a23-b83b-6057883cc348,00f7fb61-8bdc-4b32-9a3d-a6798f67c868,PERSON,43d7c3eb-4572-4804-9122-1309bdfe0958,PERSON,called,2025-02-04T02:56:13Z,cdr_records,,0.06666666666666667,0
e31a14a1-05d4-448a-9bc4-f42431a7c553,00f7fb61-8bdc-4b32-9a3d-a6798f67c868,PERSON,4bd43488-6f51-4578-b4ad-c91a1dd69c70,PERSON,called,2024-07-11T21:59:46Z,cdr_records,,0.06666666666666667,0
0bd6f15d-c2a3-43ff-828a-d74894c95295,00f7fb61-8bdc-4b32-9a3d-a6798f67c868,PERSON,5256247a-486e-42fe-bedb-811fee5e90d0,PERSON,called,2024-10-06T17:05:35Z,cdr_records,,0.06666666666666667,0
615a5aee-1d46-4676-9501-04e618023db7,00f7fb61-8bdc-4b32-9a3d-a6798f67c868,PERSON,67b9c6be-4bc4-4094-894b-f3e402e3dd30,PERSON,called,2025-04-14T23:46:20Z,cdr_records,,0.06666666666666667,0
88aa6829-3e98-4491-987c-c6cd1880a2f7,00f7fb61-8bdc-4b32-9a3d-a6798f67c868,PERSON,6a1283af-84b5-4565-a0e7-97130cd549b6,PERSON,called,2024-07-26T10:28:28Z,cdr_records,,0.06666666666666667,0
08964d91-c4d5-4c4f-b0dc-813b84a6ca8b,00f7fb61-8bdc-4b32-9a3d-a6798f67c868,PERSON,a58cce80-7076-468f-94d2-5d9da15f955b,PERSON,called,2025-05-31T12:40:25Z,cdr_records,,0.06666666666666667,0
a15a3bf0-c804-4de8-a4a1-886da88ed87b,00f7fb61-8bdc-4b32-9a3d-a6798f67c868,PERSON,a9de9f02-11c2-4c92-8daa-b23b3e87d736,PERSON,called,2024-01-14T06:46:31Z,cdr_records,,0.06666666666666667,0
c9d47df0-2884-4713-b245-b9a23f56022c,00f7fb61-8bdc-4b32-9a3d-a6798f67c868,PERSON,c1d30be8-ee50-43a5-9786-cad8b0d2fec2,PERSON,called,2024-01-01T20:03:44Z,cdr_records,,0.06666666666666667,0
c8b898aa-ca86-4e8f-a5a2-b51db3026814,00f7fb61-8bdc-4b32-9a3d-a6798f67c868,PERSON,cb7a749b-fa92-4836-9041-667db6a80d37,PERSON,called,2024-09-09T12:56:55Z,cdr_records,,0.06666666666666667,0
ee174e90-1bbf-49a5-b611-5cf13da661c5,00f7fb61-8bdc-4b32-9a3d-a6798f67c868,PERSON,cc1a9eaf-455e-4d5e-bd79-a5b244d64a1f,PERSON,called,2023-06-17T14:19:33Z,cdr_records,,0.06666666666666667,0
d951ffcb-efb5-46c3-a2e7-714a6ed20714,00f7fb61-8bdc-4b32-9a3d-a6798f67c868,PERSON,d38b4c7b-07f2-4d42-b1c9-2ce4aa58d814,PERSON,called,2023-09-07T12:27:41Z,cdr_records,,0.06666666666666667,0
f62122ea-6652-4625-b0da-ace311444d75,00f7fb61-8bdc-4b32-9a3d-a6798f67c868,PERSON,d3dc77bf-eafe-4ae5-8807-a924215509bb,PERSON,called,2023-09-09T15:26:22Z,cdr_records,,0.06666666666666667,0
1b9da230-e756-498d-b38f-1ea2883477ce,00f7fb61-8bdc-4b32-9a3d-a6798f67c868,PERSON,e1a9fc92-0f4f-49d6-9e84-07fcd7de5739,PERSON,called,2025-05-13T00:35:01Z,cdr_records,,0.3333333333333333,0
d4413325-7abe-494b-a61b-6b8fb68c3186,00f7fb61-8bdc-4b32-9a3d-a6798f67c868,PERSON,eea666fb-5087-4272-ad58-2be04273e478,PERSON,called,2024-06-14T13:43:27Z,cdr_records,,0.06666666666666667,0
765d8ea9-4edd-438f-8bd2-95c8bc53f306,00f7fb61-8bdc-4b32-9a3d-a6798f67c868,PERSON,fe019cc4-ad27-4a9e-8ce5-6f24d484e798,PERSON,called,2025-02-03T23:07:23Z,cdr_records,,0.06666666666666667,0
f694376f-c439-4030-8c67-4f0ec3adcf39,0114128c-ec6e-4071-bdc3-f5c5664b0ed6,PERSON,0ef197ab-a352-4edc-a76c-2165981326af,PERSON,called,2024-04-14T23:39:53Z,cdr_records,,0.06666666666666667,0
f7072c22-5f69-4c17-8b7f-cbf99ba99623,0114128c-ec6e-4071-bdc3-f5c5664b0ed6,PERSON,2155aaf5-ee51-4357-9110-9dcfd2eb3383,PERSON,called,2023-10-05T19:51:27Z,cdr_records,,0.06666666666666667,0
ae882486-dda8-43ab-8477-9b461ff16c97,0114128c-ec6e-4071-bdc3-f5c5664b0ed6,PERSON,2640fd97-8388-4336-ab6b-1e046723ec25,PERSON,called,2024-06-29T17:16:33Z,cdr_records,,0.06666666666666667,0
67387daa-4b0a-4923-b381-8f5b93c0fb87,0114128c-ec6e-4071-bdc3-f5c5664b0ed6,PERSON,2d13b972-2fa9-4533-978c-8761ce45a7d1,PERSON,called,2025-03-18T10:38:42Z,cdr_records,,0.06666666666666667,0
89d1b80d-eb54-4c70-9fee-0c54609f9aed,0114128c-ec6e-4071-bdc3-f5c5664b0ed6,PERSON,3640b2ff-fc90-46ba-975d-3f6695758af7,PERSON,called,2025-02-14T12:22:02Z,cdr_records,,0.06666666666666667,0
9b70d7c6-84de-4b6a-9067-7d35b1ae270e,0114128c-ec6e-4071-bdc3-f5c5664b0ed6,PERSON,3643d4ea-27fb-4c10-8358-963c6f1a841f,PERSON,called,2025-04-11T06:38:28Z,cdr_records,,0.06666666666666667,0
2b9e043a-2483-4f5b-99ea-b74b9ab1411c,0114128c-ec6e-4071-bdc3-f5c5664b0ed6,PERSON,4bd43488-6f51-4578-b4ad-c91a1dd69c70,PERSON,called,2023-11-11T09:46:46Z,cdr_records,,0.13333333333333333,0
8b9f57a5-cb32-4419-b7b4-8fece4a2bcc0,0114128c-ec6e-4071-bdc3-f5c5664b0ed6,PERSON,4e518ad5-4f1d-4e0b-b8db-35008e94ce9d,PERSON,called,2023-12-08T14:46:27Z,cdr_records,,0.06666666666666667,0
07d881b8-c9ee-4b6c-a4e7-b00bdb7dcb8c,0114128c-ec6e-4071-bdc3-f5c5664b0ed6,PERSON,555b36f8-b3e3-4f2f-8561-ef408b0dfefd,PERSON,called,2024-11-21T20:12:33Z,cdr_records,,0.06666666666666667,0
b8f69ce6-a42f-40e9-b15c-a3ae3d58d8b2,0114128c-ec6e-4071-bdc3-f5c5664b0ed6,PERSON,56d83d91-02ed-4428-a8d4-eac94031d5b7,PERSON,called,2025-03-23T08:51:53Z,cdr_records,,0.06666666666666667,0
e58c2ffc-6c34-4d89-8fd3-0e8232a2b897,0114128c-ec6e-4071-bdc3-f5c5664b0ed6,PERSON,598b970f-3219-4a29-a843-eb1703d9bcc2,PERSON,called,2025-03-22T09:11:01Z,cdr_records,,0.13333333333333333,0
783ffa09-4d8e-457f-ac82-3ac176d54204,0114128c-ec6e-4071-bdc3-f5c5664b0ed6,PERSON,6280dc11-0124-4ef9-9586-d6b5e87ee08d,PERSON,called,2024-04-22T23:15:33Z,cdr_records,,0.06666666666666667,0
1e770875-d12b-4284-a478-330c57f25eb5,0114128c-ec6e-4071-bdc3-f5c5664b0ed6,PERSON,6d11ea59-c9d2-446d-9add-738de9387a76,PERSON,called,2024-10-12T09:29:07Z,cdr_records,,0.06666666666666667,0
d8957d4a-7e37-4868-951b-6b92f550871b,0114128c-ec6e-4071-bdc3-f5c5664b0ed6,PERSON,962061f8-7a5c-4543-b468-5740d2455ac9,PERSON,called,2023-09-02T23:46:49Z,cdr_records,,0.06666666666666667,0
25b7e069-e744-45d6-bfef-2782373276c9,0114128c-ec6e-4071-bdc3-f5c5664b0ed6,PERSON,aec12e43-108b-427a-aa5e-9172fc135ca3,PERSON,called,2024-02-07T06:12:11Z,cdr_records,,0.06666666666666667,0
c38877b7-48d1-4f2a-869b-d0e7877b9872,0114128c-ec6e-4071-bdc3-f5c5664b0ed6,PERSON,bdde0bb8-25c2-4bdb-a621-9e4c72c3390e,PERSON,called,2023-12-01T23:01:14Z,cdr_records,,0.06666666666666667,0
